title,link,price
b'4 BR 1 BA House for Sale  $ 15k/obo',bham.craigslist.org/reo/5977681708.html,0
b'REPO! 3 bed/2 bath',bham.craigslist.org/reb/5977669302.html,29900
b'4 BED 1 BATH 15k',bham.craigslist.org/reo/5977669380.html,0
b'4 BR 1 BA House for Sale  $ 15k/obo',bham.craigslist.org/reo/5977676933.html,0
b'4 BR 1 BA House for Sale  $ 15',bham.craigslist.org/reo/5977671872.html,0
"b'Land in Birmingham, AL.'",bham.craigslist.org/reo/5961530416.html,0
b'Handyman Special - Price negotiable - $1000 Down',bham.craigslist.org/reo/5938737513.html,27791
b'LakeMartin Home-Craftsman Style Waterfront Home',bham.craigslist.org/reo/5958017866.html,550000
b'Car Lot + BodyShop - 5000sf on 3 lots PLUS residential lot',bham.craigslist.org/reo/5938426573.html,179000
b'10 acres in North pickens co',bham.craigslist.org/reo/5967255212.html,0
b'2 acres plus garage with studio apt',bham.craigslist.org/reo/5977391585.html,50000
b'3.5 acres - Lay Lake/Waxahatchee Creek',bham.craigslist.org/reo/5977208630.html,0
"b'Bring all offers. Motivated Sellers. Well kept, clean home with manicu... 3 Beds'",bham.craigslist.org/reb/5977097558.html,119900
"b'Beautiful Pinson, AL Home! last chance!'",bham.craigslist.org/reo/5956707386.html,39000
b'On the Lake in Carrington',bham.craigslist.org/reb/5976956820.html,384900
b'House for Sale - Will Owner Finance $625 month',bham.craigslist.org/reo/5976898800.html,65000
"b'4BR, Bsmt, Appx 6 acres, Alabaster'",bham.craigslist.org/reb/5976867333.html,238900
b'Acreage For Sale',bham.craigslist.org/reo/5976709314.html,0
b'Investment Opportunity',bham.craigslist.org/reb/5976574180.html,35000
b'3+ to 4.3 Acre Bluff Lots with Tremendous Views',bham.craigslist.org/reo/5934813797.html,0
"b'Irondale home w/ pool $99,900'",bham.craigslist.org/reo/5976504893.html,99900
b'Fixer up',bham.craigslist.org/reo/5976491692.html,22000
b'3 BR Ranch outside Birmingham',bham.craigslist.org/reo/5976334793.html,0
"b'$40000 - 301 11th Court W, Birmingham, AL'",bham.craigslist.org/reo/5946894026.html,40000
b'Want Guaranteed Returns on Your Investments?',bham.craigslist.org/reo/5976315699.html,0
b'Get Great Deals on Tons Of Properties Before They Ever Hit The Mark',bham.craigslist.org/reo/5976292955.html,0
b'Slow Credit No Problem',bham.craigslist.org/reo/5976300589.html,0
b'Need to Sell Your Property Now?',bham.craigslist.org/reo/5976315182.html,0
b'HOUSE LOCATED 1 BLOCK FROM SKI LAKE',bham.craigslist.org/reo/5976275977.html,214900
b'Ballantrae Home For Sale',bham.craigslist.org/reb/5976213062.html,469000
"b'Trussville, AL Land for Sale - 0.6'",bham.craigslist.org/reb/5935896400.html,10000
b'5bd 3ba Home for Sale in Odenville',bham.craigslist.org/reb/5934727574.html,230000
b'0 acres Land for Sale in Birmingham',bham.craigslist.org/reb/5935891274.html,8000
b'4bd 3ba Home for Sale in Trussville',bham.craigslist.org/reb/5934513499.html,340000
b'3bd 2ba Home for Sale in Trussville',bham.craigslist.org/reb/5934733921.html,195500
"b'Trussville, AL Home for Sale - 4bd 2ba'",bham.craigslist.org/reb/5934494142.html,180000
b'Home for sale in Vestavia - 1830 Forest Haven Lane',bham.craigslist.org/reb/5934438578.html,399900
"b'Home for Sale in Trussville, AL (4bd 2ba)'",bham.craigslist.org/reb/5937218545.html,220000
b'4 BED 1 BATH 15k',bham.craigslist.org/reo/5976124887.html,0
b'4 BED 1 BATH 15k',bham.craigslist.org/reo/5976115382.html,0
b'4 BR 1 BA House for Sale  $ 15k/obo',bham.craigslist.org/reo/5976120802.html,0
b'4 BR 1 BA House for Sale  $ 15k',bham.craigslist.org/reo/5976112665.html,0
b'4 BR 1 BA House for Sale  $ 15k/obo',bham.craigslist.org/reo/5976110208.html,0
b'4 BED 1 BATH 15k',bham.craigslist.org/reo/5976117904.html,0
b'4 BED 1 BATH 15k',bham.craigslist.org/reo/5976107184.html,0
b'2BR/2BA Home w/ Fireplace - Title Insurance Included',bham.craigslist.org/reo/5976093255.html,111000
b'Capitalize on Mid-West Housing Market: Turn-Key Property-12.03% Return',bham.craigslist.org/reo/5975850645.html,46500
b'Rental Houses Packages',bham.craigslist.org/reo/5975763322.html,0
b'Tax Deed Properties - Birmingham',bham.craigslist.org/reo/5975738560.html,0
b'Lake Martin Water Front Condo',bham.craigslist.org/reo/5975724699.html,368500
b'Owner Finance Near Edwards Lake Rd',bham.craigslist.org/reo/5975450885.html,96750
b'3 br. 2 bath house',bham.craigslist.org/reo/5941877900.html,89500
b'Commercial Real Estate  Financing and Hard money Lending',bham.craigslist.org/reo/5975292269.html,0
b'MOVE-IN READY! 2 BR/2BA CONDO WITH POOL!',bham.craigslist.org/reb/5975301710.html,89000
b'Land For Sale - Grants Mill Crossing Subdivision -Hwy 119 &amp; Lake Purdy',bham.craigslist.org/reb/5975296918.html,0
b'Beach Condo Destin',bham.craigslist.org/reo/5975293305.html,36350
b'BEAUTIFUL ! 3B/2B 1st FLOOR CORNER CONDO UNIT / Tuscany Gardens Condo',bham.craigslist.org/reo/5975266251.html,189999
b'Brick House For Rent/Sale',bham.craigslist.org/reo/5975180519.html,900
b'Land For Sale - Grants Mill Crossing Subdivision -Hwy 119 &amp; Lake Purdy',bham.craigslist.org/reb/5975129922.html,0
b'STUNNING Cedar Log Chalet!!',bham.craigslist.org/reb/5975127546.html,550000
b'5BR of Mediterranean Sophistication!!',bham.craigslist.org/reb/5975120936.html,2250000
b'Waterfront Front Mobile Home',bham.craigslist.org/reo/5946885380.html,47500
b'DELIGHTFUL 78 ACRE HUNTERS PARADISE',bham.craigslist.org/reo/5937116263.html,269000
b'Claychalkville Schools Great Location!',bham.craigslist.org/reo/5975021305.html,60000
b'2 Building lots for Sale Kimbrell Drive off I-459 McCalla',bham.craigslist.org/reo/5975031536.html,0
b'home for sale- OPEN HOUSE!',bham.craigslist.org/reb/5974933561.html,0
b'Horse Farm w/ House 8.76 acre fenced Auburn',bham.craigslist.org/reo/5974832164.html,245000
"b'Land for Sale in Birmingham, AL (0)'",bham.craigslist.org/reb/5934758000.html,42500
"b'Land for Sale in Trussville, AL (0 acres)'",bham.craigslist.org/reb/5934752214.html,14000
b'3bd 2ba Home for Sale in Odenville',bham.craigslist.org/reb/5936006722.html,135000
b'3bd 2ba Home for Sale in Trafford',bham.craigslist.org/reb/5936013592.html,120000
"b'Trussville, AL Land for Sale - 0 acres'",bham.craigslist.org/reb/5936020080.html,14000
"b'Home for Sale in Pinson, AL (3bd 2ba)'",bham.craigslist.org/reb/5942394874.html,124000
b'3bd 2ba Home for Sale in Trafford',bham.craigslist.org/reb/5944987085.html,120000
"b'Trussville, AL Land for Sale - 0.6'",bham.craigslist.org/reb/5944981409.html,10000
"b'Trussville, AL Home for Sale - 3bd 2ba'",bham.craigslist.org/reb/5944977586.html,180000
b'3bd 2ba Home for Sale in Odenville',bham.craigslist.org/reb/5944996298.html,135000
"b'Land for Sale in Trussville, AL (0 acres)'",bham.craigslist.org/reb/5945003989.html,14000
"b'Land for Sale in Trussville, AL (0 acres)'",bham.craigslist.org/reb/5945010399.html,14000
b'2bd 1ba Home for Sale in Oneonta',bham.craigslist.org/reb/5945052006.html,54900
"b'Home for Sale in Clay, AL (4bd 3ba)'",bham.craigslist.org/reb/5945059302.html,160000
b'3bd 2ba Home for Sale in Trussville',bham.craigslist.org/reb/5945065105.html,240000
"b'Land for Sale in Odenville, AL (0.4)'",bham.craigslist.org/reb/5945076992.html,25000
b'Orange Beach condo for sale!!!!!',bham.craigslist.org/reb/5974743986.html,729000
"b'Odenville, AL Home for Sale - 3bd 2ba'",bham.craigslist.org/reb/5945082686.html,125000
"b'Odenville, AL Land for Sale - 0.4'",bham.craigslist.org/reb/5945072031.html,25000
"b'Trussville, AL Land for Sale - 0.6'",bham.craigslist.org/reb/5942066928.html,10000
b'2398 Mt. Olive Road',bham.craigslist.org/reo/5967322901.html,159900
b'House for sale on Black Warrior River',bham.craigslist.org/reo/5934440984.html,199000
"b'Trussville, AL Home for Sale - 3bd 2ba/1hba - Reduced'",bham.craigslist.org/reb/5945089693.html,300000
"b'Odenville, AL Home for Sale - 4bd 2ba'",bham.craigslist.org/reb/5945096359.html,180000
b'12.67 acres',bham.craigslist.org/reo/5974660185.html,59900
b'Home for sale',bham.craigslist.org/reo/5974665783.html,0
b'Lay Lake Mobile Home on Leased Lot',bham.craigslist.org/reo/5950831595.html,46500
b'Great House for Rent in Hueytown',bham.craigslist.org/reo/5974598050.html,925
b'4 BED 1 BATH 15k',bham.craigslist.org/reo/5974504651.html,0
b'4 BR 1 BA House for Sale  $ 15k/obo',bham.craigslist.org/reo/5974509093.html,0
b'4 BED 1 BATH 15k',bham.craigslist.org/reo/5974508308.html,0
b'4 BED 1 BATH 15k',bham.craigslist.org/reo/5974500710.html,0
b'4 BR 1 BA House for Sale  $ 15k/obo',bham.craigslist.org/reo/5974505635.html,0
b'4 BR 1 BA House for Sale  $ 15k/obo',bham.craigslist.org/reo/5974503446.html,0
b'4 BR 1 BA House for Sale  $ 15k/obo',bham.craigslist.org/reo/5974502191.html,0
b'5+/- acres McCalla',bham.craigslist.org/reo/5974215651.html,0
b'4 BED 1 BATH 15k',bham.craigslist.org/reo/5974149214.html,0
b'4 BED 1 BATH 15k',bham.craigslist.org/reo/5974147219.html,0
b'4 BED 1 BATH 15k',bham.craigslist.org/reo/5974153816.html,0
b'4 BR 1 BA House for Sale  $ 15k/obo',bham.craigslist.org/reo/5974152387.html,0
b'4 BR 1 BA House for Sale  $ 15k/obo',bham.craigslist.org/reo/5974145592.html,0
b'Investment Property or Family Home Priced Below Market Value',bham.craigslist.org/reo/5974092823.html,40000
b'Beautiful Home! No Bank Qualifying!',bham.craigslist.org/reo/5974063694.html,0
b'Manufactured Home',bham.craigslist.org/reo/5974082559.html,19900
b'Great family home! Great Location!',bham.craigslist.org/reo/5974067858.html,0
b'Now is a great time purchase a home!',bham.craigslist.org/reo/5974054151.html,0
b'Own your own home!',bham.craigslist.org/reo/5974050056.html,0
b'Mobile home and land for sell',bham.craigslist.org/reo/5974016349.html,18000
b'Take advantage of the great deal before is gone!',bham.craigslist.org/reo/5974059016.html,0
b'2 double wides on  1 acre',bham.craigslist.org/reo/5974052238.html,0
b'Picturesque and Affordable Building Lots in Prime Location -- Walk to t',bham.craigslist.org/reo/5935784845.html,38000
b'Investor Fixer Upper in Fairfield',bham.craigslist.org/reo/5973961519.html,17900
b'Manufactured Home 2 bed 2 bath built in 2014',bham.craigslist.org/reo/5973949578.html,21000
b'House for sale in calera 89000',bham.craigslist.org/reo/5973851179.html,89000
"b""Seller to pay 100% Buyer's Closing""",bham.craigslist.org/reb/5973890064.html,49000
b'Affordable Home in College Hills',bham.craigslist.org/reb/5973897354.html,55000
b'Why Pay Rent!',bham.craigslist.org/reb/5973883448.html,29000
b'5br/2ba House for sale in Eastlake',bham.craigslist.org/reo/5973837153.html,15000
b'Nice brick home for rent',bham.craigslist.org/reb/5973714271.html,750
"b'7943 Wynwood Rd, Trussville, AL'",bham.craigslist.org/reb/5973679606.html,725000
b'Large Custom home -Near Mercedes plant (Bibb county- Woodstock)',bham.craigslist.org/reo/5973585425.html,299000
b'\xe2\x96\xba\xe2\x96\xba Remodeled Rent 2 Own Trussville House \xe2\x97\x84\xe2\x97\x84',bham.craigslist.org/reo/5957884910.html,220000
b'Looking For Your Next Flip Project?',bham.craigslist.org/reo/5973408213.html,0
b'SURPRISE Foreclosure Beautiful Log Home For Sale',bham.craigslist.org/reb/5966014967.html,0
b'Lease Purchase/ Owner Finance',bham.craigslist.org/reo/5973432018.html,0
b'Step into Ownership Wow Great Home For Sale',bham.craigslist.org/reb/5966033611.html,0
"b'Lot in Birmingham, AL'",bham.craigslist.org/reo/5938653003.html,7000
b'Investor/Contractor Special!',bham.craigslist.org/reo/5973333586.html,0
b'Midfield Investment Property Deals',bham.craigslist.org/reo/5945666572.html,0
b'Ensley Investment Property Deals',bham.craigslist.org/reo/5945667441.html,0
b'Woodlawn Investment Property Deals',bham.craigslist.org/reo/5945668035.html,
b'Birmingham Investment Property Deals',bham.craigslist.org/reo/5945668537.html,0
b'Fairfield Investment Property Deals',bham.craigslist.org/reo/5945669046.html,0
b'Home on a hill',bham.craigslist.org/reb/5973314339.html,0
"b'Trussville, AL Land for Sale - 0 acres'",bham.craigslist.org/reb/5973265689.html,14000
b'2bd 1ba Home for Sale in Irondale',bham.craigslist.org/reb/5967567298.html,45000
b'3bd 2ba Home for Sale in Trussville',bham.craigslist.org/reb/5948284353.html,250000
"b'Oneonta, AL Home for Sale - 2bd 1ba'",bham.craigslist.org/reb/5942135265.html,54900
b'0 acres Land for Sale in Birmingham',bham.craigslist.org/reb/5942060520.html,8000
"b'Home for Sale in Trafford, AL (3bd 2ba)'",bham.craigslist.org/reb/5942107724.html,120000
"b'Odenville, AL Home for Sale - 3bd 2ba'",bham.craigslist.org/reb/5942092916.html,135000
"b'Townhome for Sale in Moody, AL (3bd 2ba/1hba)'",bham.craigslist.org/reb/5937378849.html,135000
"b'Pinson, AL Home for Sale - 3bd 2ba/1hba'",bham.craigslist.org/reb/5937588773.html,200000
b'3bd 2ba Home for Sale in Trussville',bham.craigslist.org/reb/5937598113.html,250000
"b'Moody, AL Home for Sale - 3bd 2ba'",bham.craigslist.org/reb/5937392711.html,152500
"b'Home for Sale in Odenville, AL (3bd 3ba)'",bham.craigslist.org/reb/5937607647.html,210000
b'3bd 2ba/1hba Townhome for Sale in Moody - Reduced',bham.craigslist.org/reb/5946651993.html,130000
"b'Home for Sale in Pinson, AL (4bd 2ba/1hba)'",bham.craigslist.org/reb/5934741616.html,165000
"b'Chelsea, AL Home for Sale - 3bd 2ba'",bham.craigslist.org/reb/5937631276.html,180000
"b'Home for Sale in Trussville, AL (3bd 2ba)'",bham.craigslist.org/reb/5937624524.html,159000
"b'Land for Sale in Odenville, AL (2.5)'",bham.craigslist.org/reb/5934715863.html,40000
"b'Home for Sale in Trussville, AL (5bd 4ba/1hba)'",bham.craigslist.org/reb/5934746837.html,420000
b'3bd 1ba Home for Sale in Pinson',bham.craigslist.org/reb/5946643600.html,85000
"b'Home for Sale in Trussville, AL (3bd 2ba/1hba)'",bham.craigslist.org/reb/5946623343.html,240000
b'3bd 2ba/1hba Home for Sale in Trussville',bham.craigslist.org/reb/5946630166.html,210000
"b'Home for Sale in Trussville, AL (3bd 2ba/1hba)'",bham.craigslist.org/reb/5946520439.html,240000
b'4bd 2ba Home for Sale in Odenville',bham.craigslist.org/reb/5942387849.html,180000
b'1.31 Land for Sale in Trussville',bham.craigslist.org/reb/5934778366.html,100000
"b'Home for Sale in Trussville, AL (4bd 3ba/2hba)'",bham.craigslist.org/reb/5934721821.html,425000
b'Own a piece of paradise on the worlds most beautiful beaches. Panama C',bham.craigslist.org/reo/5973131847.html,40000
"b""White Oak Manor. Chelsea's newest large lot gated development""",bham.craigslist.org/reb/5932597082.html,0
b'237+/- Acres Walker County - Great hunting!',bham.craigslist.org/reb/5932596411.html,0
b'4 BED 1 BATH 15k',bham.craigslist.org/reo/5973012797.html,0
b'4 BR 1 BA House for Sale  $ 15k/obo',bham.craigslist.org/reo/5973014472.html,0
b'4 BR 1 BA House for Sale  $ 15k/obo',bham.craigslist.org/reo/5973011378.html,0
b'4 BR 1 BA House for Sale  $ 15k/obo',bham.craigslist.org/reo/5973010322.html,0
b'4 BR 1 BA House for Sale  $ 15k/obo',bham.craigslist.org/reo/5973009293.html,0
b'Home for Sale',bham.craigslist.org/reo/5938968328.html,197000
b'Full Brick Home for Rent in Hueytown',bham.craigslist.org/reo/5972789910.html,925
b'237 Acre Timber Property with 3200 New Building in Linden TN',bham.craigslist.org/reo/5932551301.html,0
b'COUNTRY HOME/RANCH',bham.craigslist.org/reo/5972695709.html,175000
"b'1830 sf, safe nice area good schools home'",bham.craigslist.org/reb/5932370368.html,139900
b'safe nice area good schools home',bham.craigslist.org/reb/5933969394.html,139900
b'Black Warrior River Front  land',bham.craigslist.org/reo/5972442797.html,0
b'Victorian Cottage',bham.craigslist.org/reo/5972356607.html,84500
"b'""3/2 handyman I Must Sell Quick. $29,500""'",bham.craigslist.org/reo/5972158119.html,0
b'Lay lake .72AC Lake lot',bham.craigslist.org/reo/5972154101.html,0
b'3-Bed/1-Bath Home Priced to Sell!',bham.craigslist.org/reo/5972078395.html,30000
b'Double Wide 24 x 60 Tons of space!',bham.craigslist.org/reo/5962375377.html,11750
b'Motivated seller!!',bham.craigslist.org/reo/5971950965.html,0
b'Why Rent When You Can Buy-No Fico',bham.craigslist.org/reo/5935855051.html,710
b'www.southernrealtyspecialists.com  For Sale in Alabaster',bham.craigslist.org/reb/5931768691.html,369000
b'www.southernrealtyspecialists.com  For Sale in Centreville',bham.craigslist.org/reb/5931769805.html,289000
b'www.southernrealtyspecialists.com  For Sale in Helena',bham.craigslist.org/reb/5931769343.html,299900
b'www.southernrealtyspecialists.com  For Sale in Bessemer',bham.craigslist.org/reb/5931768129.html,385000
b'www.southernrealtyspecialists.com  For Sale in Talladega',bham.craigslist.org/reb/5931770462.html,170000
b'2bd 1ba Home for Sale in Oneonta',bham.craigslist.org/reb/5936078533.html,54900
b'135 Yvonne Street',bham.craigslist.org/reb/5971643565.html,575000
"b""Reduced &amp; Back on the Market - Won't last long!!""",bham.craigslist.org/reo/5971636130.html,24900
b'NEWLY Renovated Hoover Home for Sale',bham.craigslist.org/reo/5956076296.html,279900
b'For Sale- GARDENDALE',bham.craigslist.org/reb/5963058662.html,259900
b'Mortgage Acceleration Training',bham.craigslist.org/reo/5971513673.html,1997
b'Reasl Estate Investor seeking apprentice',bham.craigslist.org/reo/5971519060.html,19997
b'10 acres wooded property',bham.craigslist.org/reo/5971483141.html,0
b'4 BED 1 BATH For Sale',bham.craigslist.org/reo/5971444021.html,0
b'4 BR 1 BA House for Sale  $ 16k/obo',bham.craigslist.org/reo/5971444787.html,0
b'4 BR 1 BA House for Sale  $ 16k/obo',bham.craigslist.org/reo/5971443093.html,0
b'4 BR 1 BA House for Sale  $ 16k/obo',bham.craigslist.org/reo/5971442432.html,0
b'Buyer Needs Houses',bham.craigslist.org/reo/5971100486.html,0
b'Land For sale In Cullman',bham.craigslist.org/reo/5970801277.html,0
b'Land for sale',bham.craigslist.org/reo/5970422320.html,60400
"b'Marina , RV Park'",bham.craigslist.org/reo/5970390669.html,450000
b'Main Channel Lot Smith Lake',bham.craigslist.org/reo/5970343233.html,0
